match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NL,1,RE van der Merwe,Roelof van der Merwe,0,3,5,0,0,0,FALSE,FALSE,"{'wickets': 6, 'runs': 37}",5.5,c &dagger;Perera b Chameera,"banged into the surface and absolutely reared up. Looked as if it took the top edge before the keeper caught sharply, and Sri Lanka review. The replay shows a faint nick, and that's it for van der Merwe - <strong>the Dutch are six down!</strong>",
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NL,1,PM Seelaar,Pieter Seelaar,2,5,5,0,0,40,TRUE,FALSE,"{'wickets': 7, 'runs': 40}",6.6,lbw b de Silva,<strong>that's plumb</strong>. Skids right through and there's no doubt about that. Netherlands lose their seventh,
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NL,1,FJ Klaassen,Fred Klaassen,1,6,19,0,0,16.66,FALSE,TRUE,{},,not out,,
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NL,1,BD Glover,Brandon Glover,0,2,2,0,0,0,FALSE,FALSE,"{'wickets': 9, 'runs': 44}",9.3,c &dagger;Perera b Kumara,"<strong>little nick and that's the ninth wicket! Netherlands are one away from  being bowled out inside the first 10!</strong>. tried to punch it into the offside, but it takes a feather off the outside edge and goes through to the keeper for a straightforward catch",
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NL,1,PA van Meekeren,Paul van Meekeren,0,3,5,0,0,0,FALSE,FALSE,"{'wickets': 10, 'runs': 44}",9.6,lbw b Kumara,"yorker that tails into him, he thinks it's good and is appealing - it's given and Netherlands don't have a review left - so that means this is the end of the innings, at exactly the 10-over mark. For what it's worth, I think it was sliding down, but it's not likely to make much difference.",
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SL,2,P Nissanka,Pathum Nissanka,0,5,7,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 7}",1.3,c van Meekeren b Glover,"<b>holes out to mid-off</b> and that's some cheer for the Dutch. Skipped down the track and had a wild slog at this, gets a leading edge that swirls high and settles into the hands of the fielder comfortably.",
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SL,2,MDKJ Perera,Kusal Perera,33,24,37,6,0,137.5,FALSE,TRUE,{},,not out,,
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SL,2,KIC Asalanka,Charith Asalanka,6,10,22,1,0,60,FALSE,FALSE,"{'wickets': 2, 'runs': 31}",5.4,c Klaassen b van Meekeren,"<b>caught at mid-on</b>. Asalanka hasn't looked fluent in his stay and he perishes with another slog across the line. Length ball on off, not really there for the pull, he goes for it anyway, gets a top edge that balloons up for an easy catch",
1273723,NL v SL,NL,SL,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,SL,2,WIA Fernando,Avishka Fernando,2,4,9,0,0,50,FALSE,TRUE,{},,not out,,
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,PR Stirling,Paul Stirling,38,24,34,5,1,158.33,FALSE,FALSE,"{'wickets': 1, 'runs': 62}",7.2,c Loftie-Eaton b Scholtz,"<B>Scholtz provides the breakthrough.</b> Fuller on the stumps, Stirling came down the ground and aimed to clear long-on. Didn't get enough power behind that and Loftie-Eaton takes a good, sliding catch after running to his right",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,KJ O'Brien,Kevin O'Brien,25,24,40,2,0,104.16,FALSE,FALSE,"{'wickets': 2, 'runs': 67}",8.4,c van Lingen b Frylinck,"<b>KOB holes out.</b> Fuller on the stumps, KOB picks it up and looks to go over the deep square leg fielder. But it didn't come from the middle of the bat. van Lingen makes no mistake",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,A Balbirnie,Andy Balbirnie,21,28,41,2,0,75,TRUE,FALSE,"{'wickets': 4, 'runs': 101}",16.1,lbw b Frylinck,"full and angled into the pads, Balbirnie misses a slog and a huge lbw shout is upheld but <b>Balbirnie goes for the review.</b> May have been sliding down leg, and also was hit quite high on the belt line while crouching down to slog. Ball-tracking shows three reds as the bounce on this pitch just isn't there today.",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,GJ Delany,Gareth Delany,9,18,23,0,0,50,FALSE,FALSE,"{'wickets': 3, 'runs': 94}",14.2, b Wiese,<b>what movement off the pitch!</b> Wiese bowls a length ball on fifth stump that jags back sharply as an offcutter and pierces the gap between bat and pad on Delany's ill-fated slog and clangs into leg stump.,
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,C Campher,Curtis Campher,4,5,14,0,0,80,FALSE,FALSE,"{'wickets': 5, 'runs': 104}",16.6, b Frylinck,"slower ball at 107 kph lands full on middle, Campher way out in front of a slog and is castled! Ball skids into leg stump and Frylinck roars with a fist pump!",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,HT Tector,Harry Tector,8,6,8,1,0,133.33,FALSE,FALSE,"{'wickets': 6, 'runs': 110}",17.4,c &dagger;Green b Wiese,"offcutter back of a length on fifth stump, Tector's timing is thrown off by this 114 kph delivery and an attempted back foot punch goes awry as Tector is cramped for room with the ball cutting in a touch. Thin edge goes through to Green.",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,NA Rock,Neil Rock,5,5,10,0,0,100,FALSE,FALSE,"{'wickets': 7, 'runs': 116}",18.4, b Smit,leg stump yorker sends Rock on his way. Pinpoint accuracy from Smit. Rock backed away a touch from leg stump trying to squirt this out through point but Rock can't squeeze this out and it ricochets off the toe of the bat into off stump.,
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,MR Adair,Mark Adair,5,5,12,0,0,100,FALSE,FALSE,"{'wickets': 8, 'runs': 121}",19.4,run out (Wiese),"<b>How good from Wiese off his own bowling!</b> Length ball offcutter on sixth stump, Singh charges but mistimes this into the ground into silly mid off. Wiese charges forward and collects on one bounce before underfunding point blank into the stumps with Adair well short trying to complete a single.",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,Simi Singh,Simi Singh,5,4,9,0,0,125,FALSE,TRUE,{},,not out,,
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,IRE,1,CA Young,Craig Young,1,1,3,0,0,100,FALSE,TRUE,{},,not out,,
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NAM,2,CG Williams,Craig Williams,15,16,24,3,0,93.75,FALSE,FALSE,"{'wickets': 1, 'runs': 25}",5.1,c O'Brien b Campher,"<b>an excellent catch by O'Brien</b>. It was full around off, in the slot for Williams and went after it. He hit it hard but didn't get the elevation to clear mid-on. O'Brien timed his jump perfectly and took it overhead with both hands",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NAM,2,ZE Green,Zane Green,24,32,64,1,0,75,FALSE,FALSE,"{'wickets': 2, 'runs': 73}",13.2,c O'Brien b Campher,"Kevin O'Brien with a carbon copy effort at mid-off. Identical catch he took leaping in the Powerplay to dismiss Williams as he tag teams again with Campher.  Fullish length, Green tries to clear O'Brien on the ring but mistimes the drive and it flutters up for O'Brien to backpedal and take another smart catch reaching high above his head.",
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NAM,2,MG Erasmus,Gerhard Erasmus,53,49,68,3,1,108.16,TRUE,TRUE,{},,not out,,
1273722,IRE v NAM,IRE,NAM,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,NAM,2,D Wiese,David Wiese,28,14,26,1,2,200,FALSE,TRUE,{},,not out,,
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Aqib Ilyas,Aqib Ilyas,37,35,42,3,2,105.71,FALSE,FALSE,"{'wickets': 3, 'runs': 51}",9.3,c Munsey b Leask,"floated around off, and he slices this away as he looks to clear long-off. Easy catch for Munsey, and that's the wicket of the <strong>well-set Ilyas</strong>! Relentless pressure from the spinners pays off",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Jatinder Singh,Jatinder Singh,0,1,5,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 1}",0.2,run out (Watt/&dagger;Cross),"very full, clipped to mid-on... <B>and a chaotic run-out!</B> Oh my word, it was so chaotic the cameras couldn't keep up. An automatic sprint to the far end, Ilyas didn't respond at all, and Cross had the luxury of strolling to the stumps to flick off the bails. Calamity! The main man is gone without scoring!",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,KH Prajapati,Kashyap Prajapati,3,8,12,0,0,37.5,FALSE,FALSE,"{'wickets': 2, 'runs': 13}",2.5,c Munsey b Sharif,"<B>hacked off a good length, straight to mid-off!</B> That's reward for disciplined bowling! Prajapati felt obliged to take it on, inject some urgency in this Powerplay, but his wild swing took the splice for a simple lob to Munsey. Scotland are rampant at the moment!",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Mohammad Nadeem,Mohammad Nadeem,25,21,41,0,2,119.04,FALSE,FALSE,"{'wickets': 4, 'runs': 79}",12.3,c Berrington b Watt,"<strong>gone this time!</strong> Nadeem goes for a drive inside out, but fails to keep it down. Great bowling by Watt. The easier option would have been to bowl this flat, but he gave it a bit of flight and also kept it outside off. Nadeem has taken the bait, but failed to clear cover. That ball was travelling quick, though, making the catch all the more remarkable. Berrington making it look ridiculously easy.",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Zeeshan Maqsood,Zeeshan Maqsood,34,30,49,3,1,113.33,TRUE,FALSE,"{'wickets': 8, 'runs': 117}",19.3,c MacLeod b Davey,"bashed over extra cover, but <strong>Scotland have pulled off another good catch rather well</strong>! Davey goes length, and wide of off, and Maqsood gets a good bit of wood on this. It looks like it's headed for six, but MacLeod runs across from wide long-off, and then plucks it off the air just inside the ropes. Perfectly timed jump and then cushions his landing easily too. That's a big wicket for this final over!",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Sandeep Goud,Sandeep Goud,5,8,13,0,0,62.5,FALSE,FALSE,"{'wickets': 5, 'runs': 93}",14.5,c Greaves b Sharif,"whipped off his feet, but <strong>straight towards deep backward square leg</strong>! It's a whippy, wristy shot that all Oman batters appear to play, but they do often play it in the air. Then it becomes a matter of chance. If there's a fielder stationed there, they don't get many second chances, do they? Another vital wicket, though you feel this is where Maqsood will make the difference. As could the extra batter they have played today",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Naseem Khushi,Naseem Khushi,2,4,5,0,0,50,FALSE,FALSE,"{'wickets': 6, 'runs': 96}",15.4,c MacLeod b Leask,"swings across the line, and this has gone quite high. MacLeod runs in from mid-wicket, and takes a comfortable catch. You have to question the shot, though. Wild hoick to one that was floated outside off!",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Suraj Kumar,Suraj Kumar,4,7,10,0,0,57.14,FALSE,FALSE,"{'wickets': 7, 'runs': 105}",17.4,c Wheal b Davey,"short, and he takes on the short ball. Off the edge, and Wheal at fine leg goes low to his left to pick this up. Great execution from Davey. A clever short ball which cramps him for room and just hones in on his helmet badge. Tough to get enough control when you take that on.",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Fayyaz Butt,Fayyaz Butt,7,6,13,1,0,116.66,FALSE,FALSE,"{'wickets': 10, 'runs': 122}",19.6,c Greaves b Davey,"full, outside off, and <strong>struck straight at cover-point</strong>! The shot was there for the taking, but he fails to keep it down, and it's a sharp catch, as Oman are bowled out off the last ball of this innings",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Bilal Khan,Bilal Khan,1,1,2,0,0,100,FALSE,FALSE,"{'wickets': 9, 'runs': 118}",19.4,run out (MacLeod/Davey),"yorker, driven back firmly. MacLeod gets across from long-off, and he is run out as he looks for the second, <strong>that never was</strong>! Bilal ran immediately after touching down, and then had to cut his idea short, but by then it was too late. A good bit of fielding, as MacLeod sent it in immediately",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,OMAN,1,Khawar Ali,Khawar Ali,0,0,2,0,0,-,FALSE,TRUE,{},,not out,,
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,SCOT,2,HG Munsey,George Munsey,20,19,26,4,0,105.26,FALSE,FALSE,"{'wickets': 1, 'runs': 33}",4.4,c Jatinder Singh b Fayyaz Butt,"Banged in short, and <B>hoisted straight to backward square!</B> Munsey was lured into the pull, tried to roll his wrists over the shot, but actually timed it too well, it travelled straight to Jatinder, metres in from the rope, and Scotland's serene start is dented",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,SCOT,2,KJ Coetzer,Kyle Coetzer,41,28,50,2,3,146.42,TRUE,FALSE,"{'wickets': 2, 'runs': 75}",9.6, b Khawar Ali,"<B>bowled him!</B> Right on the stroke of drinks, Coetzer has played round a full one, was maybe playing for turn, but that skidded on, past the inside edge, into the pads, and onto the stumps. A big wicket at an important time for Oman...",
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,SCOT,2,MH Cross,Matthew Cross,26,35,54,0,0,74.28,FALSE,TRUE,{},,not out,,
1273721,OMAN v SCOT,OMAN,SCOT,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,SCOT,2,RD Berrington,Richie Berrington,31,21,28,1,3,147.61,FALSE,TRUE,{},,not out,,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Mohammad Naim,Mohammad Naim,0,2,3,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 0}",0.2,c Bau b Morea,leg stump half-volley and he picks out one of the two men outside the ring during the Powerplay! Sese Bas is the man at deep square leg. Naim is too loose with the flick chipping this in the air to the leg side. Bas came charging in initially before having to steady himself and backpedal to take a theatrical catch tumbling backward 10 yards inside the rope. But he held on and that's all that matters.,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Liton Das,Liton Das,29,23,40,1,1,126.08,FALSE,FALSE,"{'wickets': 2, 'runs': 50}",7.1,c Bau b Vala,"flighted full on fifth stump, shuffles across for a slog sweep and picks out deep midwicket charging in for a superb sliding catch. Bau misjudged the chance for Naim second ball at deep square leg but was athletic enough to recover. This time he reads it off the bat to perfection and the lack of hesitation is what allows him to cover the 20 yards rushing in to get his hands underneath the ball.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Shakib Al Hasan,Shakib Al Hasan,46,37,67,0,3,124.32,FALSE,FALSE,"{'wickets': 4, 'runs': 101}",13.4,c Amini b Vala,"<b>no way Charles Amini!</b> Stunning, simply stunning. Good length and turning away again outside off. Shakib gets forward and swings across the line as it turns. Not close to the pitch and something of a hail mary from him as he's been tiring. It comes off the bottom of the bat and heads in long-on's direction. Amini tracks it to his right all the way to the end, manages to get low as he does it, and then lunges forward to get his fingers under this. Superb judgement, because that ball didn't go too high and was dipping fast",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Mushfiqur Rahim,Mushfiqur Rahim,5,8,16,0,0,62.5,FALSE,FALSE,"{'wickets': 3, 'runs': 72}",10.2,c Hiri b Atai,"<b>slaps it straight to deep square!</b> This is dropped short and sits up nicely at middle and off stump line. Rahim waits on it, swivels, and gets a lot of bat on his pull shot. But it is flat and straight at the mid-riff of Hiri Hiri in the deep and he holds on at second attempt after it pops out briefly",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Mahmudullah,Mahmudullah,50,28,37,3,3,178.57,TRUE,FALSE,"{'wickets': 5, 'runs': 144}",17.2,c Soper b Ravu,"<b>we're going upstairs to check for no-ball.</b> On height. It's a high full toss at leg stump, Mahmudullah is backing away as he swishes this into the leg side. He ends up hitting it to Chad Soper at deep square leg. Third umpire has a look at it, it's thigh height, so well under the waist. <B>But the screen flashes not-out</b> before they make amends and confirm Mahmudullah's innings is over. A complete gamechanger from the captain and he goes off with a smile at all that's just happened",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Afif Hossain,Afif Hossain,21,14,32,3,0,150,FALSE,FALSE,"{'wickets': 7, 'runs': 161}",18.6,c Ravu b Morea,<b>another superb catch!</b> What a joy it's been to watch them catch today. This is full and dipping outside off. He gets down on a knee for the slog sweep and gets a good connection on it. But he's too far under it and has absolutely skied it. Ravu runs in from the long midwicket boundary and stays stable enough that he can cover for the swerve - and it swerves gradually to his right and behind. He manages to keep his eye on it and dive about two yards to hold on,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Nurul Hasan,Nurul Hasan,0,1,5,0,0,0,FALSE,FALSE,"{'wickets': 6, 'runs': 153}",17.6,c Bau b Ravu,"<b>stabbed straight to short third!</b> Short and wide outside off, nice pace to attempt the shot that Nurul just has. But there isn't enough pace on it and it's an easy one for the fielder",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Mohammad Saifuddin,Mohammad Saifuddin,19,6,11,1,2,316.66,FALSE,TRUE,{},,not out,,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,BAN,1,Mahedi Hasan,Mahedi Hasan,2,3,7,0,0,66.66,FALSE,TRUE,{},,not out,,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,L Siaka,Lega Siaka,5,10,16,0,0,50,FALSE,FALSE,"{'wickets': 1, 'runs': 11}",2.3,lbw b Mohammad Saifuddin,"full and straight, Siaka's head falls across toward point missing a flick to midwicket. Big lbw shout upheld. He looked unsettled after the injury delay and he was off balance playing that shot. Hit on the knee roll in front of middle and leg. Siaka doesn't bother discussing with Vala whether to use a review. He felt he was out and just walks off.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,A Vala,Assad Vala,6,9,21,0,0,66.66,TRUE,FALSE,"{'wickets': 2, 'runs': 13}",3.2,c &dagger;Nurul Hasan b Taskin Ahmed,"<b>Stunner by Nurul Hasan behind the stumps with a one-hander down the leg side.</b> Sums up PNG's tourney. Short on the hips, goes to pull this with a short arm jab just trying to help it on its way through fine leg and instead gets it too fine to keep Nurul in the mix. He anticipated it well and timed his dive perfectly to pluck it at knee height, full extension.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,CJA Amini,Charles Amini,1,2,10,0,0,50,FALSE,FALSE,"{'wickets': 3, 'runs': 13}",4.1,c Mohammad Naim b Shakib Al Hasan,"<b>Naim one ups Amini's catch from the first innings at long-on! </b> Full on off, Amini winds up to heave this down the ground. Naim was fielding quite wide at long-on and has 20-25 yards to track to his right, leaps like a salmon and pouches a spectacular grab at chest height before holding on after a tumble on the landing just a foot inside the rope. 10/10 on the judge's scorecards from Romania, Fiji, Venezuela and Ivory Coast.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,S Bau,Sese Bau,7,21,21,0,0,33.33,FALSE,FALSE,"{'wickets': 5, 'runs': 24}",8.5,c Mohammad Naim b Shakib Al Hasan,"flighted full on fifth stump, charges Shakib and skies this high to long-on. This time a far less adventurous effort from Naim. He reaches above his head three yards inside the rope and takes a simple catch.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,SK Atai,Simon Atai,0,2,3,0,0,0,FALSE,FALSE,"{'wickets': 4, 'runs': 14}",4.4,c Mahedi Hasan b Shakib Al Hasan,"flighted full on fourth stump, goes to slog sweep, top edge goes to square leg. Too easy. PNG had to go hard early in the Powerplay to have any chance of overhauling the target and the result is looking quite ugly.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,H Hiri,Hiri Hiri,8,15,20,1,0,53.33,FALSE,FALSE,"{'wickets': 7, 'runs': 29}",10.3,c &dagger;Nurul Hasan b Shakib Al Hasan,"<b>and another for Shakib.</b> Four wickets for him. This is lobbed up at a length on middle stump, he steps out and then looks for he slog sweep. Gets a top edge that hangs behin Nurul and he takes it easily",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,N Vanua,Norman Vanua,0,2,4,0,0,0,FALSE,FALSE,"{'wickets': 6, 'runs': 24}",9.2,c Mushfiqur Rahim b Mahedi Hasan,"flighted full on fifth stump, Vanua with an impetuous slog second ball and skies this a mile high to Mushfiqur at long-off. He waits an eternity for it to come down. Limp end to the tournament from PNG as they continue to unravel.",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,K Doriga,Kiplin Doriga,46,34,43,2,2,135.29,FALSE,TRUE,{},,not out,,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,CA Soper,Chad Soper,11,12,15,0,1,91.66,FALSE,FALSE,"{'wickets': 8, 'runs': 54}",14.5, b Mohammad Saifuddin,<b>splits the stumps!</b> Searing yorker headed for middle and off. Soper clears the front foot and has a big heave across the line with no luck,
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,KV Morea,Kabua Morea,3,6,17,0,0,50,FALSE,FALSE,"{'wickets': 9, 'runs': 80}",17.4,run out (Afif Hossain/&dagger;Nurul Hasan),"full and at leg stump, clips it into the square leg region and wants the two. Afif is rapid in getting to the ball though and his throw is quick and on top of the stumps. Nurul clips the bails off and completes the job",
1273720,BAN v PNG,BAN,PNG,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,PNG,2,D Ravu,Damien Ravu,5,5,10,1,0,100,FALSE,FALSE,"{'wickets': 10, 'runs': 97}",19.3,c &dagger;Nurul Hasan b Taskin Ahmed,"<b>that's that!</b> PNG fall shy of the 100 mark and Doriga of a half-century. This is short of a length outside off, he backs away and has a stab at this. Thin outside edge is taken easily",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,P Nissanka,Pathum Nissanka,61,47,105,6,1,129.78,FALSE,FALSE,"{'wickets': 6, 'runs': 157}",18.5,c &dagger;Rock b Little,"very wide, Nissanka chases the ball, and <B>toe-ends it to the keeper!</B> Had he left it, he'd have got that one again. But instead it's the end of a fantastic innings, and a fourth scalp for Ireland's main man!",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,MDKJ Perera,Kusal Perera,0,1,7,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 1}",0.2,c Delany b Stirling,"he's claiming it, is he? No, he wants the umpires top consult, but <strong>Perera might be on his way!</strong>. A bit of a nothing shot, he spooned it just short of cover, but Dockerell puts in a brilliant dive in front of him - but has he cupped his fingers underneath it? The <strong>soft signal is out</strong>. I think it's going to be given, there's no clear pictures of the ball bouncing in front of him. <strong>Yep, it's given</strong>, Perera goes for a first-ball duck!",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,LD Chandimal,Dinesh Chandimal,6,6,6,1,0,100,FALSE,FALSE,"{'wickets': 2, 'runs': 8}",1.3, b Little,"<strong>comeback from Little, Chandimal's dragged it back onto his stumps!</strong>. Too close to cut, and shaped in slightly, taking the other edge and rattling back onto the stumps. Ireland are flying!",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,WIA Fernando,Avishka Fernando,0,1,2,0,0,0,FALSE,FALSE,"{'wickets': 3, 'runs': 8}",1.4, b Little,"<strong>two in two, what's happening here?</strong>Avishka's cleaned up for a first ball duck, what an absolute beauty of a delivery that was. Talk about Test match batsmen, that was a glorious Test match delivery. Lands on off-stump, shaping in, seams back in too and goes right through the gate, clipping the top of off.",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,PWH de Silva,Wanindu Hasaranga de Silva,71,47,70,10,1,151.06,FALSE,FALSE,"{'wickets': 4, 'runs': 131}",15.2,c Young b Adair,"<B>that's the end of that!</B> Sliced to backward point, plucked with relief above the head in both hands. A well-directed slower ball, into the blockhole, no pace on the scything drive, and Ireland have a reprieve",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,PBB Rajapaksa,Bhanuka Rajapaksa,1,3,11,0,0,33.33,FALSE,FALSE,"{'wickets': 5, 'runs': 143}",16.4,c Tector b Little,"picked up off the toes, and straight to deep square leg! Lots of hang time, as it plunges out of the floodlights, looked like a clean strike, but there's a lot of acreage out there. Ireland bite back again",
1273719,IRE v SL,IRE,SL,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SL,1,MD Shanaka,Dasun Shanaka,21,11,18,2,1,190.9,TRUE,TRUE,{},,not out,,
